str_fixture_id,str_outlet,viewership,str_competition_name,str_sport_name,str_fixture_date,ttl_customers,engagement_rate
bzs73bjq4iw8t6mip7e4t30iy,dach,5440,MLB,Baseball,2019-10-26,2427317.0,0.0022411576238291083
edjqh5qmunqrpuybfff7bsrqi,dach,59532,NHL,Ice Hockey,2020-02-02,2464635.0,0.024154489407153593
2cjeuuld2yqpa6je6to9b4iu0,dach,26544,UEFA Champions League,Soccer,2019-10-22,2408761.0,0.011019773236115995
70ozr1wwt0usf2eoe1ebxdjsa,dach,207935,UEFA Europa League,Soccer,2020-02-27,2697079.0,0.07709636981341667
ereuxjrsl2pr95a81oueqoep6,japan,111109,NPB,Baseball,2020-07-26,1879941.0,0.059102386723838676
9axtqlevc12rfamnoert5t0tm,dach,49284,UEFA Europa League,Soccer,2020-02-27,2697079.0,0.018273102122703857
ctg7hg33s2t4oe5y8ctvvwvhm,dach,44815,Six Nations,Rugby Union,2020-02-23,2702860.0,0.01658058500995242
9hk4q7mbgbptosm5nz6488phr,dach,31511,IBU World Championship,Biathlon,2020-02-22,2702278.0,0.011660902394202225
2npdkxwrdyw84ghtbo4jwmww8,canada,86936,NFL,American Football,2019-12-08,379651.0,0.22898925592188615
9sdf2dm8r3ey91d9bf3ckrop6,dach,13358,Frauen Bundesliga,Soccer,2020-06-28,2130524.0,0.006269819067985153
1azprlr5yzrvy51dhyj8g6lii,japan,80045,FA Cup,Soccer,2020-03-03,1688065.0,0.047418197758972554
7v2mbm1mx4gfysaq67dajt0fe,canada,31260,NFL,American Football,2019-10-20,310894.0,0.10054874008504507
cfur485xyh2bd1tyfyfohfjoq,canada,85327,NFL,American Football,2020-01-05,355385.0,0.2400973592019922
4poceitvipab211pnnj9dj8fe,italy,3318,Pro14,Rugby Union,2019-10-26,1853688.0,0.001789945233502078
bsob3fs2y7ekb587mcmun95d6,dach,10067,Championship,Soccer,2020-06-21,2154544.0,0.004672450411780869
1h8qig8rwudcgj3jwjcvqxilm,japan,163037,J1 League,Soccer,2019-09-28,1882336.0,0.08661418577767199
3ehkhrl2u1mt66o0ps045cga2,japan,5946,Süper Lig,Soccer,2019-09-28,1882336.0,0.0031588409295683663
aaehfe647skb2uqtsp6uzpeb9,japan,15898,Blast Premier,E-Sports,2020-06-19,1559509.0,0.010194234210895865
z8qr4c6djdyi5i9um90paxre,italy,15576,Serie B,Soccer,2020-07-17,1851248.0,0.00841378356654538
7hdqv33bap99pfvengorjyve2,dach,43710,NFL,American Football,2019-11-03,2356870.0,0.018545783178537636
f0avlwontlszvnxs54lw14eay,dach,255359,Primera División,Soccer,2020-02-09,2465633.0,0.1035673192239072
ixqeo6b8id0s4pt5quewqu0a,italy,4443,Primera División,Soccer,2020-07-19,1860311.0,0.002388310341657927
3m3ku0eg2qtce6u7xa1dfv90q,dach,28629,Serie A,Soccer,2019-11-30,2516785.0,0.011375226727749887
34rvow6yqggncso0uqsl61ka,italy,19347,Serie B,Soccer,2019-11-30,1827277.0,0.010587885690018535
6a68y637c0ely3oyoeslhfp7u,italy,23241,Ligue 1,Soccer,2019-11-10,1869684.0,0.012430442791402183
f147uqaact5if76bvxdtbxqay,italy,17180,Serie B,Soccer,2019-10-19,2005247.0,0.008567523103138915
1ry51qqk0a5hfw7fh87oarckq,japan,48980,NPB,Baseball,2020-07-05,1838512.0,0.02664110976702899
4d6110v1rxkun3miksuiczzhm,dach,36946,Serie A,Soccer,2020-07-16,2176474.0,0.016975162579474876
52z5kvaszp97j2m0mvxa5mrmy,dach,200574,FA Cup,Soccer,2020-01-26,2445431.0,0.08201989751499839
3hbci8gpij85ht85y7iilcl0q,dach,57782,Serie A,Soccer,2019-11-02,2367856.0,0.024402666378360846
5oor9micqe24siyj3tcom6se4,dach,24266,FIS Alpine World Cup,Alpine Skiing,2020-01-05,2485436.0,0.009763276946177653
6n5h2tbay989edd8h3uxbiggf,dach,61174,Players Championship,Darts,2019-11-22,2494078.0,0.02452770121864673
uypkc1rn51h2balwb0dhhze2,japan,20426,J3 League,Soccer,2020-07-05,1838512.0,0.011110071623138712
ez3cz01fy4acwfe62xkwr7uqy,dach,28686,NFL,American Football,2019-10-11,2442363.0,0.011745182841371245
4msz4jubtmw1fb6hsi6sjm7hm,dach,9308,NBA,Basketball,2019-11-26,2496606.0,0.0037282614877958316
4d8y06k8j0hm964e66umoqp9m,dach,45438,EC Qualification,Soccer,2019-10-14,2443539.0,0.018595160543785058
7i3tjwyn5y1r46id9b93rveju,dach,38605,UEFA Europa League,Soccer,2020-08-05,2138258.0,0.01805441625846834
840bjrzv9i3qkzq73bcbdcfhm,japan,190562,Premier League,Soccer,2020-03-07,1690786.0,0.11270616151304778
16fqp2efu6jbu1yyj2ltjo8a,italy,10802,Primera División,Soccer,2020-03-07,1891617.0,0.00571045830101971
62476k8eumd2o47dupi5zmg6i,italy,11378,Ligue 1,Soccer,2019-09-29,1985578.0,0.005730321347234911
dpnyls6824x8tt9kll1mdthey,dach,14345,MLB,Baseball,2019-10-03,2451918.0,0.005850521917943423
46uezyum4o6haok7sd0p6i662,italy,4021,FIA World Rally Championship,Motorsport,2019-10-05,1987352.0,0.0020232953196011576
3nzc6aryhpxfd8xohrhzzsju2,japan,1823,Serie A,Soccer,2019-12-08,1755913.0,0.0010382063348241058
cyjgl3uswwhv3eldblwmezgcl,dach,12753,UEFA Europa League,Soccer,2019-11-07,2446534.0,0.005212680469594945
49sl48uussmjehemy861ece2p,dach,53947,UEFA Champions League,Soccer,2020-03-10,2691670.0,0.02004220428209996
750pdpmfps4mcjl3lauisfj3e,japan,100471,J1 League,Soccer,2020-07-12,1875198.0,0.05357887540409066
7uw6z98h7rpnfaittx65nwp62,japan,4148,B1 League,Basketball,2019-11-09,1806479.0,0.0022961794739933318
evg2ye8h6xootsw2h1igc8f81,dach,18209,St. Petersburg Ladies Trophy Women Single,Tennis,2020-02-16,2507192.0,0.007262706645522162
aoe6l037zicg0oxirrfdgokmi,spain,4197,Championship,Soccer,2019-12-07,466251.0,0.009001589272730781
l408oabsu4im8ro24ygkpxf6,dach,2408,Bellator,Mixed Martial Arts,2019-10-05,2458183.0,0.0009795853278620835
b1gx8ylp37kgmt3bbvjez14we,italy,1478,Ultimate Fighting Championship,Mixed Martial Arts,2019-12-08,1847987.0,0.0007997891760061083
3bw5a4xiw1h8rdn1jbcykbtxv,dach,37024,Davis Cup Men National_team,Tennis,2019-11-24,2491172.0,0.01486208098035784
bx09rjc213fxihaf1tbjdmsaz,japan,780,UEFA Europa League,Soccer,2019-12-12,1783438.0,0.00043735750836306056
5g6w17oedyads9go0pui05i0a,dach,29298,NFL,American Football,2019-09-27,2313558.0,0.012663611631953899
2ymotjievspwgg6ntwl56rmuy,dach,17742,Monterrey Open Women Single,Tennis,2020-03-05,2687971.0,0.006600517639513224
3jigqk0gc50ueszs21d6hs222,canada,10274,Serie A,Soccer,2019-11-10,374403.0,0.027441019436275884
41ztfrahf9ubie8hwixbvvk2y,dach,114291,FA Cup,Soccer,2020-06-28,2130524.0,0.05364454941601221
l8jhb7zh0phiy259190opntz,japan,12965,China Open Women Single,Tennis,2019-09-29,1880886.0,0.006893028072940093
9h28t9ncvlqwi62gbkik00m8j,dach,7749,Pat McAfee Show,OTHER,2019-10-10,2445666.0,0.0031684620876276646
4dw74mbkxhm5lsghkx5omksbu,japan,6850,MLB,Baseball,2019-09-29,1880886.0,0.003641900678722687
4g9n9ltlcdt1xjyaded9gtlrv,dach,21496,Dubai Tennis Championships Women Single,Tennis,2020-02-21,2698203.0,0.007966783818711935
9kw1b4jy2xdy9pi72kfx2h6qy,japan,4864,B1 League,Basketball,2020-02-15,1615720.0,0.0030104225979748966
4qdosr4ekglqtmf6w472cy54a,dach,54608,EC Qualification,Soccer,2019-11-17,2488754.0,0.021941903458517795
cx6khq57utskcwd90p7jb850q,japan,5557,J3 League,Soccer,2019-10-06,1867156.0,0.002976184100310847
74a7vleryh579yb3chnwgy5wq,japan,5481,B1 League,Basketball,2019-10-06,1867156.0,0.0029354804847586385
7qdrk07iehtyeaiv3fnjsl3bt,dach,19842,William Hill World Championship,Darts,2019-12-20,2572208.0,0.007713995135696647
d2vp7k4ul2lt9cmrg31vcy7hm,japan,6341,J3 League,Soccer,2019-10-27,1844481.0,0.0034378234310898296
9lhpxc05pvdu8ammyhfh56ql6,dach,19410,FIS Alpine World Cup,Alpine Skiing,2020-02-01,2459850.0,0.007890725044210014
45xvg7h3ti1giw6fvseg0hjpu,dach,9265,Ultimate Fighting Championship,Mixed Martial Arts,2020-02-16,2507192.0,0.0036953691619947735
5xjvj2oye9dg1kp5oxitqftre,dach,27925,Coupe de France,Soccer,2020-01-30,2440414.0,0.011442730618657327
ez66fo7uf3avlz99ak851cz8q,japan,36115,Primera División,Soccer,2020-02-01,1649749.0,0.02189120890511223
3b30wm3rdxid6gb0lbh8huui,dach,79669,Primera División,Soccer,2020-06-11,2166706.0,0.036769640181916696
44lue6kggihz7i2oqnrgc7hwq,dach,40626,Serie A,Soccer,2020-06-23,2143534.0,0.018952813437995385
ad9wxac8pllifharc92sgo5m2,japan,31115,NFL,American Football,2020-01-11,1749053.0,0.017789626729435872
6s6bevsuzpd6uf6trp9e9e96,dach,125405,Primera División,Soccer,2020-06-23,2143534.0,0.05850385391600973
7suuxawivnmg1lz2trkbz3j3e,japan,17083,Premier League,Soccer,2020-01-18,1741827.0,0.009807518197846284
ixqeo6b8id0s4pt5quewqu0a,dach,8217,Primera División,Soccer,2020-07-19,2167120.0,0.003791668204806379
5avq7iewbv5hwplgnj9c4xsh6,dach,10562,NHL,Ice Hockey,2019-12-01,2514607.0,0.004200258728302275
140nmpx6cf2vsnrkyytx6abfu,japan,10559,J3 League,Soccer,2020-07-29,1876285.0,0.005627609878030257
3nunhu4hii0zmwlx86d0h3luy,dach,35247,Serie A,Soccer,2019-12-08,2536061.0,0.01389832500085763
4mer95m84ua77xgcsywvebt62,dach,24689,EC Qualification,Soccer,2019-11-16,2488040.0,0.009923071976334786
4hnu9h7p9ikhvr0ltlryg6q96,dach,109925,EC Qualification,Soccer,2019-11-14,2494147.0,0.044073184138705535
db7hrqpzrspq67bzvycniztqv,dach,9893,Primera División,Soccer,2020-03-07,2693489.0,0.003672931279838158
8mxy7y9fjwj2bqpxcxtjuu5pm,spain,28473,Premier League,Soccer,2020-07-26,396224.0,0.07186086658052011
e2aj2h97ehptxjh4dsjjlv52w,spain,1965,World Matchplay,Darts,2020-07-25,387662.0,0.005068848636183067
13b33cvdaai62lrmzzb96ki22,japan,4250,J3 League,Soccer,2020-07-29,1876285.0,0.0022651143083273597
12rmyb6akq8kc7nc2qgp637fu,japan,5930,FIA Formula 2 Championship,Motorsport,2019-11-29,1769739.0,0.003350776583439705
7r54zkhfugs5kedjpz5qohx7u,canada,100662,Premier League,Soccer,2020-01-11,334528.0,0.3009075473502965
503a15ssuv87vwioavr9a5bsx,dach,16135,NFL,American Football,2019-12-29,2518466.0,0.006406677715720601
5vfzrgqamybejb388hhyqm8e3,dach,11936,FIM MotoGP World Championship,Motorsport,2019-11-15,2488585.0,0.0047962999053679095
3wi8cx918isjajb37ezufplyi,canada,12068,Serie A,Soccer,2020-01-24,336571.0,0.03585573326281825
ez08qlz9wawrc6ryipuiazzvu,japan,7483,Primera División,Soccer,2020-02-02,1650045.0,0.0045350278325742635
1aphoy1qd1gia92vta4w54goa,brazil,50333,FA Cup,Soccer,2020-03-04,1133036.0,0.04442312512576829
7mu6altvs4dwaa48jn9oh8p62,canada,88230,Premier League,Soccer,2019-12-29,355912.0,0.24789835689721054
6ybm1kknz7e7b1v9dfd5v1u96,spain,61213,Premier League,Soccer,2019-10-06,489984.0,0.12492856909613376
4zisrfcoeswyupm79h18xptgq,canada,2893,Pro14,Rugby Union,2019-12-28,354084.0,0.00817037765050101
ej6oheeg1on5jbah2r6adqhyi,italy,5223,Primera División,Soccer,2019-11-03,1883019.0,0.0027737372803991888
9h1xnx34eeinh4fs07elz6ane,japan,6474,Olympic Qualification (W),Basketball,2020-02-09,1619816.0,0.003996750248176336
5g6w17oedyads9go0pui05i0a,japan,2959,NFL,American Football,2019-09-27,1878234.0,0.0015754160557204268
4opesvi221z5puxy6i81pcxnu,japan,19345,UEFA Champions League,Soccer,2019-10-01,1864289.0,0.010376610064212147
r5ryz3hps01jgwhcoatxhpwq,italy,11062,Serie B,Soccer,2020-06-26,1675495.0,0.0066022279982930416
y0uth1omb3nvw9qt7ypyoaqy,italy,15755,Serie B,Soccer,2020-07-13,1844177.0,0.00854310622028146
cagb4qabgfe3iuqti0juza1re,spain,45951,FA Cup,Soccer,2020-07-19,380586.0,0.12073749428512873
702gweo33nwki4zua6nzvf1wq,japan,3717,Premier League,Soccer,2019-10-19,1867053.0,0.0019908379676420542
7g9yu4yfpzo8okpbk9lialc2y,canada,43849,Premier League,Soccer,2019-12-09,361919.0,0.12115694395707327
dv0xuosonmloj9mqzetnhgmei,spain,15887,Copa del Rey,Soccer,2020-01-11,473213.0,0.03357261951806058
e85krzaexnxx8ut7yq2q92aga,spain,12961,Euroleague,Basketball,2019-12-17,458630.0,0.028260253363277588
7h19j9si8njq0qpeknek9zs6i,japan,1419,European Rugby Champions Cup,Rugby Union,2020-01-11,1749053.0,0.0008112961699845573
41a9dvizsvvg540y07urugju2,italy,2424,Liga ACB,Basketball,2020-06-21,1612398.0,0.0015033509096389352
b4d86xsnhvyi5r4lef8s1xd9m,canada,3949,Championship,Soccer,2020-01-01,355518.0,0.01110773575458908
ccj42g3jk77ma16daezylmy1s,canada,11875,Garcia v Vargas 2020,Boxing,2020-03-01,351303.0,0.03380272869858783
59yg256deqvde1gotqtvj6qpd,italy,1447,UCI Road World Championships,Cycling Road,2019-09-27,1949507.0,0.0007422389352795348
ar1fxxoq9h7p590lsbo4tb78r,japan,39135,NPB,Baseball,2020-03-20,1683823.0,0.02324175403234188
7g1x970l0fuhe33aeyzlntg8a,canada,17383,Premier League,Soccer,2019-12-07,374123.0,0.04646332890519963
3mblj1jr7ldnsoz3qc9w9b0x6,japan,898,Premiership,Rugby Union,2019-12-22,1773463.0,0.0005063539526903014
84zup84epe3tkxx8w6hiwps2y,canada,15697,Premier League,Soccer,2020-03-07,328049.0,0.04784955905977461
3ll8binu8w75iejz9a3rysdpm,canada,7005,Serie A,Soccer,2019-11-30,373849.0,0.018737511669149845
bi973urgc3cr8bdb7xu01eis4,dach,6507,Primera División,Soccer,2020-07-10,2177877.0,0.002987772036712817
4tvp7a7q4li080udr9140sbkn,spain,33037,FIM MotoGP World Championship,Motorsport,2020-07-17,330621.0,0.09992408225732788
ede418loawp83g4xjdfd7nla,japan,12903,Saudi International,Golf,2020-01-30,1649909.0,0.007820431308635809
784faxfxlz66wgpr3geod9y42,canada,2577,Dubai Tennis Championships Women Single,Tennis,2020-02-19,357243.0,0.007213577312921457
a95rxtseedfxhihxh3bt7jvqi,japan,96841,NPB,Baseball,2020-08-02,1882660.0,0.051438390362572105
erzzxhcleetc5f5vu8hqm9uui,dach,19672,NHL,Ice Hockey,2020-02-09,2465633.0,0.007978478548916241
h59nv2anafzt29klo628rxii,dach,20368,Primera División,Soccer,2020-07-16,2176474.0,0.009358255600572301
yhzn7x8fqwm0shy0x62e9my2,dach,44288,Primeira Liga,Soccer,2020-01-05,2485436.0,0.017819006403705425
16b78lidxrrw3e91fcqvairit,brazil,8333,World Snooker,Snooker,2020-02-14,347563.0,0.023975509475979893
4f9nmugrpfpsip2hwitd5xeui,dach,219805,EC Qualification,Soccer,2019-10-14,2443539.0,0.08995354688425272
4816sq7x9s9u38gamzxg9cfhm,dach,26089,Serie A,Soccer,2020-07-05,2170223.0,0.012021345271891413
9iyxh8u5cmlose4w0byciwg6o,japan,2601,Qatar Total Open Women Single,Tennis,2020-02-29,1678701.0,0.0015494123134495066
4a3t5jgj3ehrkptodqa3k6y5m,japan,3845,Serie A,Soccer,2020-07-08,1852056.0,0.002076071133918197
5vu3maz4fn4i098h1atetnn7t,dach,32302,KSI v Logan Paul II,Boxing,2019-11-08,2456317.0,0.01315058276272973
7w2o98k0gth1fc8v2u50bve1i,dach,12555,FIM MotoGP World Championship,Motorsport,2019-10-05,2458183.0,0.005107430976457001
67dq8soj04rh0uw6trndodzsa,dach,16147,Ligue 1,Soccer,2019-10-26,2427317.0,0.006652200763229524
ebeu3x475v07fpo7234f75016,dach,25840,Primera División,Soccer,2019-09-25,2310956.0,0.011181519682763324
748u4gqf97j6nc5ienbbxtysq,japan,63535,Premier League,Soccer,2019-11-02,1822011.0,0.0348708103299047
etjt7ijwf50szpc64t72vcsiy,japan,105793,J1 League,Soccer,2019-10-19,1867053.0,0.05666309419175567
emtslwodlcshrbge8ruqx6dey,japan,120159,NPB,Baseball,2020-07-25,1877997.0,0.06398253032353086
alqtgw867yk564gxlfz36s0a2,dach,8121,Liga ACB,Basketball,2020-06-28,2130524.0,0.0038117383329171603
ec5km03j9ymurm5nloa8ky1yi,japan,29087,Primera División,Soccer,2019-09-29,1880886.0,0.015464520444088584
edsaszeyn7y3t1gc4syo4q2cq,dach,19578,Primera División,Soccer,2019-10-05,2458183.0,0.007964419247875361
87uey994tg8bdqx7uxs3ut6y2,japan,5235,Premier League,Soccer,2020-06-24,1642134.0,0.00318792498054361
bpt2x8b30mxascrl2hjr23mga,japan,120677,NPB,Baseball,2020-07-02,1742410.0,0.06925867046217596
6y4rfirarsva9lvo0la35dizu,japan,93620,Premier League,Soccer,2019-10-05,1863769.0,0.050231546935269336
7qqgh4zrn2idb1klxe547erm0,italy,11299,Ultimate Fighting Championship,Mixed Martial Arts,2019-09-28,1961441.0,0.005760560730605713
6yyqx2yzfjzyowfgwcy5yrwbu,dach,123385,Ligue 1,Soccer,2020-02-29,2688446.0,0.04589454279535464
eqvnu30s3h2fd6axv7rhheui,italy,17035,Serie B,Soccer,2020-02-01,1881573.0,0.009053595050524216
aimtiaxkfzee69crmsyj0muzu,dach,9958,NCAA Division I,Basketball,2020-02-08,2462422.0,0.00404398596178884
csrdwt3ioehsh75f883v4xq3u,dach,9629,Six Nations,Rugby Union,2020-02-08,2462422.0,0.003910377668815499
usc4s6rz88fkj91t8mzmteui,italy,23059,Serie B,Soccer,2020-07-03,1742528.0,0.013233072868843428
5275vqolu7gfyvoypgkm17v56,japan,90976,NPB,Baseball,2020-07-22,1874667.0,0.0485291521107482
8l2d0hizgu4j5ao4c7zrov8tm,italy,26880,FIBA Intercontinental Cup,Basketball,2020-02-07,1891883.0,0.014208066777913857
8l20nlvuavcldjlxeo0n6742y,japan,19356,Premier League,Soccer,2020-07-21,1874575.0,0.010325540455836656
6yc30c7qhnnbxnss6n18uysfe,spain,117039,Copa del Rey,Soccer,2020-01-22,552173.0,0.21196074418705732
147zylhcctw2zsllcd5k1yicq,japan,6822,J3 League,Soccer,2020-07-29,1876285.0,0.003635908190919823
3o8xk39yqvulho7ytz838k6lm,dach,32220,Serie A,Soccer,2019-12-08,2536061.0,0.01270474172348378
c22coi1glnfe29bsv73xq30bu,canada,5365,Championship,Soccer,2020-07-08,278269.0,0.019279905415263646
jcjxjxm6q3j2xnb99098ddnu,japan,8296,Primera División,Soccer,2020-07-19,1879544.0,0.004413836547588138
fciwn69yrbjqdubol2a0rsru,italy,8808,Primera División,Soccer,2020-07-12,1844031.0,0.004776492369162991
8xegdcryrdjwh47gdfl66dsh7,dach,1762,MLS,Soccer,2020-07-28,2150264.0,0.0008194342648158552
5wd2dfypmhakbxw3bxt672tcq,italy,3134,FIS Alpine World Cup,Alpine Skiing,2019-12-29,1856785.0,0.0016878636998898635
1xf4r64b460fnubzj0ne82a4l,italy,20507,FIM MotoGP World Championship,Motorsport,2020-07-25,1845509.0,0.011111839606309154
as0us3nmvmyjlnxfat75h1566,dach,1800,MLS,Soccer,2020-03-08,2694361.0,0.0006680619263714105
blij0g7ud4y4zjvxgwofelzsa,dach,9565,IndyCar Series,Motorsport,2020-06-07,2170989.0,0.004405826100454677
bcj7a8jo71z4ru09itjb69wnb,italy,3059,Players Championship,Darts,2019-11-24,1851958.0,0.001651765320811811
f3dmj5l3ikgfjg7wijbanimp6,italy,21837,Serie B,Soccer,2019-10-29,1839508.0,0.011871109013931987
ee215u6ovene8uwj0dkkoua1j,dach,5879,Upper Austria Ladies Linz Women Single,Tennis,2019-10-13,2439466.0,0.0024099536537914444
gz1kpmm8ul4q0lmi0aqolch6,japan,30287,UEFA Champions League,Soccer,2019-10-01,1864289.0,0.01624587175057086
f26vgmwa7900kwi53ubyw7p0q,japan,12569,Primera División,Soccer,2020-02-16,1617448.0,0.007770883515266024
s5v2iubl3mm992hh8gcdvwbu,italy,57147,Serie B,Soccer,2020-06-26,1675495.0,0.03410753240087258
bkgnr8jspmjro11t3tok0w7p2,dach,42547,UEFA Champions League,Soccer,2019-10-23,2415279.0,0.017615770269190433
cyigh6e59n6qcsrkmdeex9g16,dach,110009,Championship,Soccer,2020-08-04,2127093.0,0.05171800198674905
22oj59bjr1s1lm0fbx1r4zqsq,italy,26553,League Cup,Soccer,2019-12-18,1859866.0,0.014276834997790163
a5tfnli8hxwktcdm0eml9cx6n,dach,4272,MLS,Soccer,2019-09-29,2315146.0,0.0018452399978230315
669yfosjucslb59gsm4kava3n,japan,1902,Thailand Open Women Single,Tennis,2020-02-16,1617448.0,0.0011759265212853828
imeso116ir2wmm6e3hajzomi,japan,890,Primera División,Soccer,2020-07-19,1879544.0,0.0004735191088902415
8o2dbehltj312g0mzk913t3di,italy,2840,BWIN Grand Slam of Darts,Darts,2019-11-10,1869684.0,0.0015189732596524333
5s57kwo24ngx39fyeeye3o16,italy,10628,Primera División,Soccer,2020-06-20,1607971.0,0.006609571938797403
de0ohh7u6resqgeqiz8dwxizu,brazil,67018,CONMEBOL Sudamericana,Soccer,2020-02-06,256909.0,0.26086279577593624
3s9161amkq9vceb2oty6inxbe,japan,35271,Serie A,Soccer,2020-01-06,1754005.0,0.020108836633875048
n6fk1nbv6a97cq7x3sgeia96,dach,91409,NBA,Basketball,2019-12-25,2544322.0,0.03592666337043818
9yawaaol0mteidaf6frlzccvr,dach,12780,UEFA Champions League,Soccer,2019-11-05,2409321.0,0.005304399040227516
8i1quigg0w7l9laab56bunxbe,japan,6321,B1 League,Basketball,2019-12-22,1773463.0,0.0035642130678790592
86nhk02xug9hwwswm00d96fsa,canada,31250,Premier League,Soccer,2020-06-20,267111.0,0.11699256114499215
8761czy77mr63gp04c4wmxox6,canada,82196,Premier League,Soccer,2020-06-25,273414.0,0.30062835114514985
d39s6swpodkd21s6nslu4dix9,spain,2190,Champion of Champions,Snooker,2019-11-10,472543.0,0.004634498871002216
7dhs5940oilfv5u77rpqj54ru,japan,2604,Premier League,Soccer,2019-12-04,1755240.0,0.001483557804060983
4doc9hd0q6inxtssb9ouk9v8q,canada,5185,Serie A,Soccer,2020-07-15,279937.0,0.018522024598391782
4t5sawublfhd86nlt9o2qv6y,japan,1399,Primera División,Soccer,2020-06-17,1516018.0,0.0009228122621235368
426ct2ucgprn6my3klc02y5ii,japan,4745,UEFA Champions League,Soccer,2019-12-10,1751730.0,0.0027087507778025153
4busxh8sjbx9yu48mar350g2y,japan,4900,Serie A,Soccer,2020-07-11,1866091.0,0.00262580978098067
eingucjc8dk3u5dnnye3lgtpe,dach,850,Primera División,Soccer,2019-11-03,2356870.0,0.0003606478083220543
f1wf0rjn6egvj2kpzj10m43u2,italy,6412,Primera División,Soccer,2020-03-10,1892639.0,0.003387862133243582
7823rrlubv9d1posi16sdchjp,brazil,778,Wuhan Open Women Single,Tennis,2019-09-27,423693.0,0.0018362351985989856
a5qeeoqtuccp3926p08bo8bxm,canada,3964,League One,Soccer,2020-03-01,351303.0,0.011283706657785445
33w053rwknpn16bz5ktdhtghi,canada,4428,ICC ODI Championship,Cricket,2020-03-01,351303.0,0.012604503804408161
3a9ua4ejo6fyzwbsbvv5l6a96,dach,11759,Basketball Champions League,Basketball,2019-11-12,2496826.0,0.004709579281856244
an4eisrmcpvm1fe87dnrd673e,spain,3799,Championship,Soccer,2019-11-29,477053.0,0.0079634757563625
2s2jedcvu4aj4xjevyfjldpbe,spain,1931,Eurocup,Basketball,2019-11-20,477926.0,0.004040374451274883
7erghol7slnm8ye2w7cprgf6x,japan,1635,William Hill World Championship,Darts,2019-12-19,1778118.0,0.0009195115284812369
59saphfbidfefs7hbwc4ib5gq,japan,26790,UEFA Champions League,Soccer,2019-10-23,1852464.0,0.014461819500945767
7l8z6l2pbz5y3wot7jnjl47ze,spain,10616,Premier League,Soccer,2019-12-26,468625.0,0.022653507602027206
l0ilqxdzrw6fjovonxt7vzvu,japan,5344,MLB,Baseball,2019-10-07,1867020.0,0.0028623153474520895
39tp411obithzjm4jpqft87sa,brazil,11359,Serie A,Soccer,2019-09-26,422949.0,0.02685666593371778
6yfsbbwbokw1r18x2fmmtqulm,japan,36497,Copa del Rey,Soccer,2020-01-21,1738184.0,0.020997201677152705
3n5u7d2bp9w9ri4c7b5yppai2,canada,6941,Serie A,Soccer,2019-12-07,374123.0,0.018552721965770614
4cyjdmp6m2kk89xv1pzbw2r8q,japan,6697,FIBA Asia Women's Cup,Basketball,2019-09-25,1876060.0,0.0035697152543095636
99zu6qfc6s2gs79q90liov7lf,japan,22231,NPB,Baseball,2020-06-05,1445764.0,0.015376645150937498
6ty7f4eqqxwmzkfqd2spyjiej,japan,17516,NPB,Baseball,2020-06-05,1445764.0,0.012115393660376105
dafsoppm50ojw3cl5csq8mnvu,canada,57522,NFL,American Football,2019-11-26,375662.0,0.1531216891780377
7u6qc9dv1fkkf39cplpioxwfe,japan,20460,Premier League,Soccer,2020-01-22,1735521.0,0.011788967117078964
7venkfeuv2zd1qwnz0f1lulpm,japan,15892,Premier League,Soccer,2020-01-22,1735521.0,0.009156904468456446
6jhbqhcizwfvjgwb8smd4hcoa,japan,2301,Ligue 1,Soccer,2019-12-08,1755913.0,0.0013104293891553853
3boo0blgstpd46z1b3wotzeqy,japan,2171,Serie A,Soccer,2019-12-18,1779141.0,0.0012202517956699328
2nm1ply5cigxsuqr0zttmszt2,japan,2485,Bellator,Mixed Martial Arts,2019-12-22,1773463.0,0.0014012133323334063
alqf70vcsb7uwbmac50emak4q,canada,4942,Championship,Soccer,2019-11-30,373849.0,0.013219240923474452
27l439bugl3yjbdmn2mkw2eit,canada,5751,William Hill World Championship,Darts,2019-12-21,352941.0,0.016294508147254073
5qjvk0b4fc5k2infryjf4jy14,dach,27280,Davis Cup Men National_team,Tennis,2019-11-21,2469532.0,0.011046627458158063
